59,泰新站,新北市泰山區新北大道五段1號,(02)29094220,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
60,東湖站,台北市內湖區康寧路三段225號,(02)26311524,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
61,新莊大漢橋站,新北市新莊區思源路41-1號,(02)29977573,TRUE,TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
62,鶯桃路站,新北市鶯歌區建國路608號,(02)26792083,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-21:00
63,三多站,新北市樹林區中正路433號,(02)26886405,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
64,樹林站,新北市樹林區樹新路207號,(02)26812405,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
65,二重站,新北市三重區重新路五段652號,(02)29950790,TRUE,TRUE,TRUE,FALSE,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
66,桂林路站,台北市萬華區桂林路53號,(02)23819053,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
67,信義路站,台北市大安區信義路四段374號,(02)27081235,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
68,汀州路站,台北市中正區汀州路三段１號,(02)23655595,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
