120.973479,24.809915,300新竹市東區民權路193號2-7樓,普邑斯商務旅館,
120.976335,24.810886,300新竹市東區民生路177號,煙波大飯店-都會一館,
120.965149,24.807772,300新竹市北區北大路225號,卡爾登飯店,
120.992325,24.799248,300新竹市東區光復路二段167號,老爺旅社,
121.021071,24.782036,300新竹市東區光復路一段238號4-12樓,金頓大飯店,
120.928435,24.834871,300新竹市北區西濱路1段217號,啊囉哈一六八汽車旅館,
120.970105,24.801084,300新竹市東區中華路二段502號,左岸假期旅店,
120.969312,24.801268,300新竹市東區勝利路15號,華泰大旅社,
120.970594,24.802178,300新竹市東區林森路14號,東賓大旅社,
120.971647,24.803207,300新竹市東區民族路13號,金燕大飯店,
120.969321,24.803279,300新竹市北區大同路23巷5號,柿子紅快捷旅店,
120.966354,24.809171,300新竹市北區中正路151號,柏克萊商務大飯店,
120.966584,24.801591,300新竹市東區中南街46號,新寶大旅社,
120.970995,24.802945,300新竹市東區中正路13號5-10樓,賓城大旅社,
120.971411,24.80613,300新竹市東區文化街10號1-8樓,迎曦大飯店(文化店),
120.970278,24.801273,300新竹市東區中華路二段480號,芝蘭賓館,
120.997956,24.797248,300新竹市東區建功一路29號,元首大飯店,
120.972324,24.77052,"300新竹市東區明湖路928-2,930號",金座渡假汽車旅館,
120.967774,24.80157,300新竹市東區中南街12號,新都旅館,
120.969528,24.803062,300新竹市東區大同路21號,國賓旅館,
120.970453,24.805156,300新竹市東區府後街5巷1號,東城精品旅館,
120.932381,24.843049,300新竹市北區東大路四段121號,約客旅?,
120.963958,24.803941,300新竹市北區西大路417號,川籟都會旅店,
120.958018,24.806325,300新竹市北區少年街88號,月圓汽車旅館,
120.967778,24.807188,300新竹市北區中正路107號11樓,豪美旅店 (中正店),
120.969092,24.80291,300新竹市東區復興路22號4-8樓,悅豪大飯店,
120.969814,24.803265,300新竹市東區大同路20號,新苑名流都會館,
120.962789,24.811185,300新竹市北區經國路二段150號,向日葵汽車旅館,
120.98044,24.812754,300新竹市東區中央路355巷16號,日月光國際大飯店,
120.96851,24.772549,300新竹市東區明湖路1001號,湖山渡假汽車旅館,
120.929956,24.788673,300新竹市香山區中華路四段729號,馬德里經典旅館,
120.929552,24.842801,300新竹市東區聖軍路75號,水晶旅館,
120.961835,24.819172,300新竹市北區東大路二段377號,城市花園汽車旅館,
120.967058,24.808259,300新竹市北區中正路137號,薇閣精品旅館,
120.962377,24.797094,300新竹市北區中華路三段50號,卡爾登飯店中華館,
120.966436,24.803714,"30041新竹市北區中央路106號B2,1,8-15樓",福泰商務飯店,
120.95715,24.76869,30067新竹市香山區富群街3號,新竹日月光大飯店,
120.966248,24.809939,300新竹市北區中正路178號,新竹福華大飯店,
121.005554,24.798918,300新竹市東區公道五路2段111,新竹英迪格酒店,
120.975231,24.80705,300新竹市東區民族路69號,芙洛麗大飯店,
120.969483,24.804249,300新竹市東門街128號1-8樓,福宏商務旅館,
121.018841,24.785251,300新竹市東區關新二街49號,晶悅精品旅館,
121.017511,24.791732,300新竹市東區龍山里11鄰埔頂路500號,歐遊國際精品旅館,
120.928288,24.832742,300新竹市北區港北里東濱街18號4樓,金沙商務旅?,
120.960855,24.80832,300新竹市北區西大路658號,新舍商旅新竹館,
121.0008043,24.78915,300新竹市東區大學路16號,竹湖暐順麗緻文旅,
120.9845116,24.8019655,300新竹市光復路二段808號,達龍商旅,
120.963151,24.807782,新竹市仁德街63號,北門公有零售市場,
120.960285,24.821095,新竹市東大路二段477號,士林公有零售市場,
120.966503,24.803589,新竹市中央里西門街2巷1號,中央公有零售市場,
120.966679,24.804264,新竹市中央里中央路三巷一號,中央商場,
120.964878,24.804412,新竹市中央里中山路 101號,西門公有零售市場,
120.968565,24.804992,新竹市大同路86號,東門公有零售市場,
120.967072,24.79941,新竹市中華路二段592號,南門公有零售市場,
120.936259,24.841589,新竹市東大路四段32號,南寮公有零售市場,
121.022182,24.782432,新竹市關東路23巷1-1號,關東公有零售市場,
120.972358,24.79718,新竹市竹蓮街15號,竹蓮公有零售市場,
120.991739,24.800536,新竹市豐功里21鄰新源街18-1號,新源市場,
121.01074,24.782698,新竹市東區科學園路162巷36號,公有龍山超級市場綜合大樓,
120.963944,24.812526,新竹市中正路245號,新竹市示範市場,
120.968505,24.8000611,新竹市中華路二段545之1號,南門機械停車場,
120.9577625,24.8063261,新竹市少年街49巷10號,民富機械停車場,
120.9676547,24.8074097,新竹市府後街42號,府後地下停車場,
120.973381,24.803359,新竹市東大路橋下,東大陸橋停車場-中央站,
120.973382,24.803359,新竹市東大路橋下,東大陸橋停車場-中華站,
120.9659494,24.8128785,演藝路與東大路口,演藝廳廣場停車場,
120.9635022,24.8015789,新竹市西大路317號,明志書院停車場,
120.9917837,24.7992695,新竹市建中路2號,赤土崎地下停車場,
120.9696254,24.7952262,新竹市西大路41號,停七停車場,
120.9598374,24.7948912,新竹市振興路橋下,振興陸橋停車場,
120.9409019,24.7974623,新竹市牛埔路387號,牛埔地下停車場,
120.9685519,24.8155843,新竹市國華街,北區行政大樓停車場,
120.9711534,24.8046436,東門街與東門街34巷口,停九停車場,
120.9790821,24.8024154,體育街50號,綜合體育場地下停車場,
121.0040972,24.7823151,光復路上園區門口,科學工業園區跨越光復路聯外道路橋下雙層化停車場新建工程,
120.973491,24.8104869,東大路橋(中華路至鐵道段),東大路橋下-機車停車場,
120.8904993,24.8469448,新竹市東光路橋下,東光路停車場,
120.9211413,24.8468613,東大路四段尾,新竹漁港停車場,
120.9412665,24.7947251,新竹市育德街牛埔東路275巷口,育德(停十)停車場,
121.0190781,24.7826849,關東路23巷內,關東市場,
120.9673253,24.8061453,中央路112號,稅務大樓停車場,
120.9721585,24.8013195,後火車站,新竹火車站後站停車場-汽車,
120.9721585,24.8013195,後火車站,新竹火車站後站停車場-機車,
120.9697273,24.7974261,竹蓮街20號,頂竹圍地下停車場,
120.9633475,24.8187645,武陵路73巷,武陵停車場,
120.9687273,24.8246952,陸橋下空間,武陵路高架橋下,
121.0227809,24.778762,光復路1段89巷,新科國中地下停車場,
120.969468,24.7726379,明湖路1075巷,青草湖停車場,
120.9677017,24.80094,中華路二段與信義街交叉口,停一機車停車場,
120.9716667,24.8179738,光華國中後門旁空地,湳雅街平面臨時停車場,
120.9738579,24.7698693,新竹市中華路三段客雅溪橋旁,台溪平面停車場,
120.940347,24.7924981,新竹市中華路四段旁景觀橋下,景觀橋下平面停車場,
121.014882,24.7874604,新竹市新莊街129巷內,新莊臨時平面停車場,
121.0006071,24.7924241,光復路二段100號旁、金城路一段35巷11之12號旁及金城路二段12號對面,敬軍、金城一(原燦坤賣場旁)及金城二(原竹人幼稚園)臨時平面停車場,
120.9681927,24.7747532,青草湖風景區煙波飯店對面,明湖公園路外小型車停車場,
120.9532757,24.8023691,新竹市延平路159巷旁,延平停車場,
120.966087,24.805571,30044新竹市北門街6號,新復珍戲院股份有限公司,
120.968829,24.802199,30042新竹市林森路32號,國際中興影城有限公司,
120.96858,24.802873,30041新竹市文昌街39號,新竹國際大戲院股份有限公司,
120.965181,24.802266,30041新竹市西大路323號,威秀影城股份有限公司新竹南門分公司,
120.974295,24.810112,30043新竹市民權路176號4樓之3,威秀影城股份有限公司新竹巨城分公司,
120.971908,24.801955,新竹市中華路2段445 號,新竹火車站旅遊服務中心,
120.963861,24.801821,新竹市西門街98號,借問站-海瑞摃丸,
120.965005,24.804419,新竹市中山路112號,借問站-淵明餅舖,
120.972396,24.8012,新竹市東區東南街1巷6號,全家便利商店新竹轉運店,
120.929821,24.785815,新竹市香山區元培街92號,萊爾富新竹草原店,
